comment_id,score,content,time,city,gender,sentiment,province,gender_mapped
1211652594,4.5,硬控2个多小时，跟着剧情走，很震撼，孩子也看的很认真，后面问什么她都记得。推荐推荐，大家都去看看。也很有教育意义，也很有反腐意义。值得深思,2025/4/21 15:19,济南,0,0.9486484527587891,山东省,0
1211630735,5.0,好看的，剧情感人,2025/4/21 15:16,玉林,0,0.8872915506362915,广西壮族自治区,0
1211653701,5.0,很好，值得一看。,2025/4/21 19:38,上海,2,0.8884312510490417,上海市,2
1211619732,3.5,为了孩子来看的,2025/4/21 19:22,重庆,2,0.5621680617332458,重庆市,2
1211664527,5.0,太好看了，一个人去看的，下次再带朋友看一次,2025/4/21 19:15,福州,0,0.9526131749153137,福建省,0
1211652664,5.0,很好。支持。,2025/4/21 19:11,锡林郭勒,0,0.9351083040237427,未知省份,0
1211634736,5.0,棒极了，极力推荐,2025/4/21 19:11,北京,0,0.9900700449943542,北京市,0
1211647679,5.0,视觉效果一级棒,2025/4/21 19:09,洛阳,0,0.9557942152023315,河南省,0
1211637744,5.0,可以！搞笑！新怡！,2025/4/21 19:07,遂宁,0,0.3163108229637146,四川省,0
1211618802,4.0,挺好的。。。,2025/4/21 19:04,眉山,2,0.6933315992355347,四川省,2
1211643664,5.0,我自己看过两遍，这次是带老人去的，依然很好看,2025/4/21 19:02,南京,0,0.9477220177650452,江苏省,0
1211619725,5.0,好！希望国漫越来越好！,2025/4/21 18:57,成都,0,0.9785269498825073,四川省,0
1211658626,5.0,棒极了，极力推荐,2025/4/21 18:56,厦门,0,0.9900700449943542,福建省,0
1211657584,5.0,非常好看！孩子也爱看！,2025/4/21 18:55,天津,2,0.9758684635162354,天津市,2
1207236084,5.0,剧情很棒，画面感也非常好，特效更是不得了！,2025/4/21 18:52,西安,2,0.9789571166038513,陕西省,2
1211643658,5.0,还可以吧，不,2025/4/21 18:50,景德镇,0,0.20002520084381104,江西省,0
1211618798,2.5,3D看着眼晕，还不如看普通的,2025/4/21 18:46,太原,1,0.04123497009277344,山西省,1
1211650676,5.0,无须多言好看,2025/4/21 18:45,攀枝花,0,0.9898518919944763,四川省,0
1211639664,5.0,哪吒好看！！,2025/4/21 18:40,内江,2,0.8955509662628174,四川省,2
1211658620,5.0,公认的好电影，必须贡献票房，国产电影??中特效算是相当顶呱呱的，看过的大家都知道,2025/4/21 18:39,重庆,0,0.9469892382621765,重庆市,0
1211633748,5.0,好看，真的非常好看,2025/4/21 18:37,昆明,2,0.900489866733551,云南省,2
1211617904,5.0,被哪吒的回忆感动哭了，他有一对好父母，特别是妈妈??共进退的不一定是爱人，友谊尚可！,2025/4/21 18:37,钦州,0,0.8084043860435486,广西壮族自治区,0
1211613881,3.0,还行，我觉得剧情有点差,2025/4/21 18:37,南宁,0,0.1434381604194641,广西壮族自治区,0
1211647666,5.0,很好，剧情很现代。,2025/4/21 18:34,洛阳,0,0.9619601368904114,河南省,0
1211622744,5.0,孩子很喜欢，家人一起观看,2025/4/21 18:34,宿州,2,0.7894101738929749,安徽省,2
1211662577,5.0,可以！！！！,2025/4/21 18:33,海宁,1,0.7106142044067383,浙江省,1
1211642731,4.5,喜欢后面的情节，意想不到。,2025/4/21 18:27,贵港,0,0.8458110094070435,广西壮族自治区,0
1211649574,4.5,特别好看的电影推荐,2025/4/21 18:25,北京,0,0.9715024828910828,北京市,0
1211629716,5.0,超赞??，价格实惠品质还不赖，真是一个宝藏平台,2025/4/21 18:16,枣庄,0,0.720138430595398,山东省,0
1211649561,5.0,推荐 强烈推荐,2025/4/21 18:07,济宁,0,0.9888823628425598,山东省,0
1211647652,4.5,还行吧 厅不算大,2025/4/21 18:06,义乌,0,0.16875731945037842,浙江省,0
1211660534,5.0,都很好我喜欢,2025/4/21 13:49,黄石,0,0.9531445503234863,湖北省,0
1211644566,4.5,剧情挺好呀n,2025/4/21 13:48,济宁,0,0.6930352449417114,山东省,0
1211620758,5.0,好看，非常不错,2025/4/21 13:47,佛山,0,0.8814822435379028,广东省,0
1211621714,5.0,中国动画牛哇牛哇,2025/4/21 13:43,运城,0,0.6095914244651794,山西省,0
1211661427,5.0,挺好看，很震撼,2025/4/21 13:41,仙桃,0,0.794681966304779,湖北省,0
1211639565,5.0,神，无敌的电影。,2025/4/21 13:38,北京,0,0.9526991844177246,北京市,0
1211649493,5.0,太好看了我还想二刷,2025/4/21 13:35,广州,0,0.9841947555541992,广东省,0
1211635591,5.0,非常好看，值得推荐,2025/4/21 13:28,中山,0,0.93268221616745,广东省,0
1211635589,5.0,大人孩子都特别喜欢，强烈推荐,2025/4/21 13:27,郑州,0,0.9809793829917908,河南省,0
1211638574,5.0,非常的好看哦,2025/4/21 13:26,汕头,0,0.9163482189178467,广东省,0
1211627676,4.5,挺好看的！继续努力,2025/4/21 13:24,昆明,2,0.8439351916313171,云南省,2
1211659536,5.0,好看的也多的很多,2025/4/21 13:19,安康,0,0.682767927646637,陕西省,0
1211651532,5.0,好看，，，，,2025/4/21 13:16,天津,0,0.8870739936828613,天津市,0
1211651530,5.0,剧情画面各方面都不错,2025/4/21 13:13,广州,2,0.9484924674034119,广东省,2
1211646478,5.0,不错，国产动画片完胜美日,2025/4/21 13:13,深圳,0,0.8896753191947937,广东省,0
1211661410,5.0,非常好看，非常赞,2025/4/21 13:00,广州,1,0.9682102203369141,广东省,1
1211651522,5.0,非常推荐 特别是屠村那段 真的让人误会 还是推荐自己看吧！,2025/4/21 12:57,贵阳,0,0.9771012663841248,贵州省,0
1211663382,5.0,"真不错
好耶",2025/4/21 12:50,枣庄,0,0.9334414005279541,山东省,0
1211654593,0.5,很好看，好看的想贷款200w去看,2025/4/21 12:49,诸暨,0,0.9754118323326111,浙江省,0
1211616738,5.0,不错，再看！,2025/4/21 12:47,贵阳,1,0.7349246144294739,贵州省,1
1211621694,4.5,我愿给到五星??，太太太棒了！很好看，孩子们都很喜欢看，很震撼,2025/4/21 12:45,信阳,0,0.9951807260513306,河南省,0
1211641553,5.0,完美，非常好看，效果杠杠的,2025/4/21 12:43,西安,0,0.9442991614341736,陕西省,0
1211660514,5.0,很经典，怪不得能创造票房奇迹,2025/4/21 12:42,惠州,1,0.8868177533149719,广东省,1
1211666429,5.0,颠覆我对国漫的认知  真的很好看  天花板啦,2025/4/21 12:41,成都,0,0.7987346053123474,四川省,0
1211641550,5.0,"好看好看，看了第一部回去就重刷第一部了
??",2025/4/21 12:37,河源,0,0.967932939529419,广东省,0
1211631593,5.0,小孩子喜欢??,2025/4/21 12:37,上海,0,0.1884196400642395,上海市,0
1211639543,5.0,《哪吒》这部电影真的非常出色呢!强烈推荐你也看看。(≧▽≦)/~┴┴,2025/4/21 12:31,连江,0,0.9693331122398376,未知省份,0
1211627662,5.0,很喜欢 支持支持！,2025/4/21 12:28,沈阳,0,0.9681933522224426,辽宁省,0
1211663375,4.5,很棒一直都给五星好评，因为店家确实值得，朋友们来过就知道性价比有多高了????,2025/4/21 12:22,常州,0,0.9956210255622864,江苏省,0
1211623652,5.0,"特别好
?? 推荐",2025/4/21 12:21,广州,0,0.11061257123947144,广东省,0
1211652537,5.0,非常的好看 国风顶尖作品,2025/4/21 12:21,瑞安,1,0.9688470363616943,浙江省,1
1211613757,5.0,太喜欢哪吒了，剧情效果颜值画风都很满意 搞笑成分也多，象征着我们中国的精神,2025/4/21 12:20,临沂,0,0.988278329372406,山东省,0
1211651503,5.0,很棒，推荐！,2025/4/21 12:17,哈尔滨,2,0.9893003106117249,黑龙江省,2
1211667375,5.0,好看！！！！,2025/4/21 12:13,全椒,0,0.9872165322303772,未知省份,0
1211612858,5.0,好，等待了多时的，电影终于看了，很开心,2025/4/21 12:12,上海,0,0.9241749048233032,上海市,0
1211617808,5.0,电影真的超好看！剧情紧凑，演员表现出色，特效也很震撼，支持影院的优质服务，下次还会带朋友一起来！,2025/4/21 12:12,青岛,0,0.9927466511726379,山东省,0
1211613754,5.0,太棒了，励志电影,2025/4/21 12:07,临沂,0,0.9671027064323425,山东省,0
1211655501,5.0,好看 非常好看,2025/4/21 12:02,延边,2,0.9455233812332153,未知省份,2
1211655498,5.0,可以去看看。,2025/4/21 11:59,深圳,0,0.1871071457862854,广东省,0
1211613745,5.0,二刷了，有时间还会三刷、四刷,2025/4/21 11:57,成都,1,0.49300670623779297,四川省,1
1211642597,4.5,好看推荐，加油,2025/4/21 11:56,南京,1,0.8227255940437317,江苏省,1
1211642595,5.0,很好看bhca,2025/4/21 11:55,南京,0,0.8952887654304504,江苏省,0
1211651494,5.0,看了两遍 还想看,2025/4/21 11:53,北京,0,0.8442437052726746,北京市,0
1211615694,5.0,国漫之光，强烈推荐！,2025/4/21 11:46,宜兴,0,0.9750657677650452,江苏省,0
1211633644,5.0,电影很好看，特效剧情都特别好,2025/4/21 11:43,齐齐哈尔,0,0.9570325016975403,黑龙江省,0
1211616714,5.0,还是不错的电影,2025/4/21 11:41,宿迁,0,0.6621443033218384,江苏省,0
1211631574,5.0,剧情好看，孩子喜欢,2025/4/21 11:38,庆阳,0,0.7981808185577393,甘肃省,0
1211633643,5.0,非常好，，，，,2025/4/21 11:36,广州,0,0.9729332327842712,广东省,0
1211631573,5.0,特意带妈妈来看，,2025/4/21 11:35,巩义,0,0.814429521560669,河南省,0
1211660491,5.0,孩子一个人去看的，很好看。,2025/4/21 11:30,平罗县,0,0.9481122493743896,宁夏回族自治区,0
1211624615,4.5,还不错，有笑有泪,2025/4/21 11:28,广州,0,0.6461426019668579,广东省,0
1211668390,4.5,"挺不错,值得观看！",2025/4/21 11:25,南沙,0,0.7097267508506775,未知省份,0
1211649455,5.0,剧情不错人物特别好看。,2025/4/21 11:23,烟台,0,0.8070380091667175,山东省,0
1211628648,4.5,感觉很好看，,2025/4/21 11:18,黄冈,2,0.8122717142105103,湖北省,2
1211638530,4.5,这部电影好看的捏,2025/4/21 11:17,长沙,0,0.9091771245002747,湖南省,0
1211649450,5.0,不错，还二刷了呢,2025/4/21 11:16,衡阳,2,0.8396409749984741,湖南省,2
1211616707,4.5,很好看，我家小朋友也喜欢看,2025/4/21 11:11,长寿,0,0.8869585990905762,未知省份,0
1211614745,5.0,非常的好看！,2025/4/21 11:07,沁阳,0,0.9683826565742493,河南省,0
1211624609,5.0,值得一看！！！！,2025/4/21 11:05,铁岭,2,0.9523701667785645,辽宁省,2
1211644516,5.0,不错！！！！,2025/4/21 10:52,成都,0,0.9001365900039673,四川省,0
1211624590,5.0,带小孩去的都说好看,2025/4/21 9:25,湛江,0,0.824205219745636,广东省,0
1211622569,4.5,剧情一般，特效不错的一部爆米花片,2025/4/21 9:20,广州,0,0.25939369201660156,广东省,0
1211661343,5.0,很好看啊，二刷了,2025/4/21 9:20,廉江,0,0.8317340016365051,广东省,0
1211657430,4.5,剧情画面都很好。,2025/4/21 9:16,常州,0,0.955164909362793,江苏省,0
1211618633,5.0,内涵很多，国人应该都能看懂，希望这样良心匠心用心的作品，越来越多，感谢导演了！,2025/4/21 9:15,本溪,0,0.9927706122398376,辽宁省,0
1211625491,5.0,剧情很精彩，很感人。,2025/4/21 9:15,昆明,2,0.9301841259002686,云南省,2
1211624587,4.5,很值得一看。,2025/4/21 9:10,西安,0,0.8678199648857117,陕西省,0
1211658443,5.0,好看 超喜欢哪吒的,2025/4/21 9:03,赤峰,2,0.958686888217926,内蒙古自治区,2
1211621634,4.5,这部作品确实值得推荐，剧情设计巧妙，起伏跌宕，十分动人，让人沉浸其中难以自拔。,2025/4/21 9:01,青岛,1,0.9550133347511292,山东省,1
1211640526,5.0,很好看，值得一看哦,2025/4/21 8:58,安顺,1,0.8609442114830017,贵州省,1
1211667321,5.0,好看，爱看。二刷,2025/4/21 8:57,南京,2,0.8837512731552124,江苏省,2
1211650492,5.0,好看不错，tui?j,2025/4/21 8:54,兰州,2,0.7184527516365051,甘肃省,2
1211661338,5.0,好，二刷了。,2025/4/21 8:52,哈尔滨,0,0.594265341758728,黑龙江省,0
1211620678,5.0,挺好的，值得推荐,2025/4/21 8:43,平阴县,0,0.7625472545623779,山东省,0
1211617741,5.0,真的很值得去看,2025/4/21 8:42,兴安盟,0,0.913826584815979,内蒙古自治区,0
1211635497,5.0,好看好看，搞笑全家都喜欢??,2025/4/21 8:34,酒泉,0,0.3578490614891052,甘肃省,0
1211649418,4.5,好看，孩子高兴得很,2025/4/21 8:32,重庆,2,0.8369711637496948,重庆市,2
1211643494,4.5,很好的哦按照,2025/4/21 8:30,上海,0,0.8350603580474854,上海市,0
1211654530,4.5,太好看了，国产动画的骄傲,2025/4/21 8:30,张掖,2,0.9819304347038269,甘肃省,2
1211669316,5.0,很棒，这么长时间的等待是值得的，给导演鼓个掌,2025/4/21 8:26,常州,0,0.9717569351196289,江苏省,0
1211652478,5.0,超棒的，小孩很喜欢,2025/4/21 8:24,宜昌,1,0.9567139148712158,湖北省,1
1211629539,5.0,看两遍了，很喜欢,2025/4/21 8:10,亳州,0,0.9610841870307922,安徽省,0
1211660445,5.0,好看不错了，谢谢,2025/4/21 8:08,六安,2,0.7456045746803284,安徽省,2
1211652477,4.5,好看的很，不错,2025/4/21 8:03,杭州,1,0.7558505535125732,浙江省,1
1211629538,4.5,非常好看啊。,2025/4/21 8:02,宜昌,0,0.9311590790748596,湖北省,0
1211633597,5.0,看了好几遍，都有不同的理解，中国电影骄傲,2025/4/21 8:00,西华,0,0.9624332785606384,未知省份,0
1211629537,5.0,"带娃看《哪吒2》，这波不亏！

家人们，春节带孩子看《哪吒2》，真的太值了！

开场就是炫酷特效，直接把孩子的眼球牢牢抓住。陈塘关的热闹、龙宫的神秘，每一帧都像奇幻冒险的邀请函，孩子看得目不转睛，爆米花拿在手里都忘了吃。

这部电影可不只是视觉盛宴，里面的亲情戏太好哭了。哪吒和父母的互动，一会儿让我们笑出猪叫，一会儿又把我们感动得稀里哗啦。看到哪吒为救父母不顾一切，孩子悄悄攥紧了我的手，那一刻我知道，她被这份纯粹的爱击中了 。

除了亲情，哪吒和敖丙的友情也让孩子感触很深。他们一起并肩作战，相互信任，让孩子明白了真正的友谊是在困难中相互扶持 。回家路上，孩子就说要像哪吒和敖丙一样，对朋友更真诚。

电影里还有好多四川方言和传统文化元素，像结界兽神似三星堆文物，配乐里融入侗族山歌，给孩子科普的时候，感觉又上了一堂生动的传统文化课 。

唯一小缺点就是前半段节奏有点慢，不过不影响 overall 的精彩。真心推荐家长们带孩子去看，在这场欢乐与感动交织的冒险里，孩子能收获勇气、懂得友情和珍惜亲情，咱们大人也能重拾久违的热血与感动 ！ ",2025/4/21 7:59,盘锦,2,0.9955835938453674,辽宁省,2
1211650486,5.0,很好看挺不错,2025/4/21 7:44,呼和浩特,0,0.7980789542198181,内蒙古自治区,0
1211661331,5.0,看了两遍！！！推荐了身边同事去看，都说好。,2025/4/21 7:41,白山,0,0.9880927205085754,吉林省,0
1211627592,3.0,74分，如果是2D可能比3D更好，,2025/4/21 7:37,韶关,0,0.28575754165649414,广东省,0
1211658410,4.5,很好看的电影,2025/4/21 0:43,南宁,0,0.931613028049469,广西壮族自治区,0
1211632495,5.0,好看 很喜欢,2025/4/21 0:36,北流,2,0.9099268913269043,广西壮族自治区,2
1211668316,5.0,"尊敬的球队成员们，

我想借此机会对你们在最近的比赛中所展现出的卓越表现表示由衷的赞赏和感谢。你们的进攻策略不仅展示了团队的凝聚力和默契，而且为球队带来了显著的战术优势。你们的每一次冲刺、每一次精准传球、每一次果断射门都彰显了你们的勇气和决心。

你们在场上的表现不仅为球队赢得了宝贵的积分，更重要的是，你们的努力和拼搏精神激励了每一位队友。你们的成功是对团队合作精神的最好诠释，也是对个人毅力和专业技能的最高赞誉。你们的每一次进攻都是对对手的挑战，也是对我们团队实力的有力证明。

在此，我要对你们的辛勤付出表示最深的敬意和感激。你们的努力不仅提升了球队的整体实力，更为我们共同的目标注入了强大的动力。让我们一同期待在接下来的比赛中继续保持这种势头，共同书写更多辉煌的篇章。

再次感谢你们的杰出贡献，让我们携手并进，共创辉煌！

真诚地，
[你的名字]",2025/4/21 0:27,东莞,0,0.9953920841217041,广东省,0
1211646369,5.0,动作剧情都蛮不错的一部，人物的塑造也很有特点，之前一直看网上的的推荐今天终于有时间去影院看看，的确是让人眼前一眼的作品，也至少不愧于登顶中国票房冠军了，真的蛮期待下一部哪吒系列电影了。,2025/4/21 0:24,潮州,0,0.9704144597053528,广东省,0
1211632489,4.0,还行吧，有待提高。,2025/4/21 0:22,佳木斯,1,0.05839723348617554,黑龙江省,1
1211652431,5.0,经典，劲爆…,2025/4/21 0:20,惠州,0,0.7810863256454468,广东省,0
1211631495,5.0,很好??太棒了,2025/4/21 0:18,呼和浩特,1,0.5451839566230774,内蒙古自治区,1
1211659404,5.0,挺好看的，二刷了,2025/4/21 0:13,上海,0,0.603682279586792,上海市,0
1211620620,3.5,还可以看看也行,2025/4/20 23:59,东莞,0,0.09884226322174072,广东省,0
1207268857,0.5,表现力是好的，但莫名其妙的堆梗让我看着直犯**，该严肃的地方莫名其妙来个逗笑你的梗观感很差，还有魔怔哪吒孝子真不好评价了,2025/4/20 23:52,襄阳,0,0.14240014553070068,湖北省,0
1211654463,5.0,非常震撼的一部国产动画，值得观看,2025/4/20 23:43,曲靖,0,0.832001805305481,云南省,0
1211621581,4.0,评价还有字数限制？,2025/4/20 23:26,石家庄,1,0.6627930998802185,河北省,1
1211621580,1.0,抱着太高期望去看，结果发现剧情连贯性不是很顺，尤其为什么无量仙翁要这么做的原因没有交代清楚,2025/4/20 23:26,兰州,0,0.12060624361038208,甘肃省,0
1211664317,5.0,是我看过最好看的动画片，超级震撼，导演很用心，影片也超级感人，都去看呀，我命由我不由天,2025/4/20 23:23,泉州,0,0.9943095445632935,福建省,0
1211632470,5.0,还不错，看着,2025/4/20 23:18,南京,0,0.5295384526252747,江苏省,0
1211617675,5.0,好看中国好戏棒,2025/4/20 23:17,惠州,0,0.9257655739784241,广东省,0
1211631472,5.0,好看还想去越界影城看一次,2025/4/20 23:12,贵阳,1,0.9763514995574951,贵州省,1
1211625404,5.0,二刷了，好看,2025/4/20 23:08,长沙,2,0.7975296974182129,湖南省,2
1211665270,5.0,真的很好看，第一部看过。特别期待的第二部，没有失望！！！！！超级好看,2025/4/20 23:07,长春,0,0.9951000809669495,吉林省,0
1211663240,5.0,特效太震撼，海底大战超燃！剧情深挖人性与命运，哪吒逆天改命超励志，亲情友情也十分动人，是一部超棒的动画电影！,2025/4/20 23:05,南京,2,0.990670919418335,江苏省,2
1211637469,5.0,还不错，适合青年人看。,2025/4/20 23:03,西安,0,0.5725170373916626,陕西省,0
1211612731,5.0,挺好的，值得,2025/4/20 23:03,东莞,2,0.7874780297279358,广东省,2
1211643425,5.0,剧情好，屏幕好，全都好,2025/4/20 23:03,北京,0,0.9822591543197632,北京市,0
1211628536,5.0,很好看，小孩很合适观看,2025/4/20 23:02,深圳,2,0.8592022657394409,广东省,2
1211622504,5.0,"无脑支持国产一下下～
需继续努力啊！",2025/4/20 23:01,北京,0,0.02328622341156006,北京市,0
1211648339,5.0,挺好的，搞笑又有科技感,2025/4/20 22:57,上虞,0,0.729550838470459,未知省份,0
1211656346,5.0,超级好看，又喜剧又感人。,2025/4/20 22:50,昭通,0,0.9847928285598755,云南省,0
1211616582,5.0,值得看#全家笑扎扎,2025/4/20 22:49,响水,2,0.6066608428955078,未知省份,2
1211655364,5.0,很好的电影，推荐,2025/4/20 22:44,舒城,0,0.9597243666648865,未知省份,0
1211667240,4.5,画面非常清晰。,2025/4/20 22:40,潍坊,0,0.8981809020042419,山东省,0
1211633366,5.0,第二次看了，全家一起看,2025/4/20 19:20,惠州,0,0.9093539118766785,广东省,0
1211659227,5.0,剧情挺好，画质也清晰，就是穿短裤短袖进去有点热,2025/4/20 19:16,蚌埠,0,0.765547513961792,安徽省,0
1211617528,5.0,电影很好，影院不好，热死了,2025/4/20 19:12,合肥,1,0.26809144020080566,安徽省,1
1211615409,5.0,果然不虚此行，虽然人比较多，但架不住美呀，全程惊喜连连,2025/4/20 19:11,唐山,0,0.9955553412437439,河北省,0
1211630402,5.0,不错，画面唯美。,2025/4/20 19:07,六安,0,0.8287427425384521,安徽省,0
1211632311,5.0,特别好，可以,2025/4/20 19:07,乌鲁木齐,0,0.8443630337715149,新疆维吾尔自治区,0
1211659219,4.5,凑个热闹，比隔壁封神强多了,2025/4/20 19:04,大连,0,0.5316691398620605,辽宁省,0
1211669085,5.0,孩子爱看，片子也好,2025/4/20 19:01,西宁,0,0.8431199193000793,青海省,0
1211666123,5.0,票房高是有原因的,2025/4/20 19:00,昌都,0,0.5947875380516052,西藏自治区,0
1211645302,5.0,还可以 适合全家看,2025/4/20 18:59,荆门,1,0.3378276824951172,湖北省,1
1211613480,5.0,"春节档最佳 特效做得很牛 整部电影笑点泪点燃点一应俱全又恰到好处

",2025/4/20 18:57,长沙,2,0.9713811874389648,湖南省,2
1211638279,5.0,不错，挺好的,2025/4/20 18:55,郑州,1,0.742805004119873,河南省,1
1211653268,4.5,还可以，就是好看，,2025/4/20 18:54,武汉,0,0.49313026666641235,湖北省,0
1211656195,5.0,不错挺好的。,2025/4/20 18:49,深圳,0,0.7228963375091553,广东省,0
1211646186,4.0,还算ok 国漫里不错的了,2025/4/20 18:49,北安市,0,0.45821088552474976,黑龙江省,0
1211649188,4.5,剧情好看有喜剧也有泪点,2025/4/20 18:48,鞍山,0,0.9241359829902649,辽宁省,0
1211644269,5.0,好看的很，期待第二部，特别是妈妈说的那几句话，真的哭了，我们当妈真的仅此而已,2025/4/20 18:45,丽江,0,0.9321944117546082,云南省,0
1211624339,5.0,很好看，一家人去看很不错,2025/4/20 18:42,河源,0,0.779523491859436,广东省,0
1211662158,5.0,棒极了，极力推荐,2025/4/20 18:42,武汉,0,0.9900700449943542,湖北省,0
1211653257,0.5,特效和画质都挺好，但老煽情，真塔马**人,2025/4/20 18:38,洛阳,0,0.4030068516731262,河南省,0
1211649176,5.0,非常好看 剧情逻辑清晰 故事主人公哪吒非常励志,2025/4/20 18:34,崇左,0,0.9891035556793213,广西壮族自治区,0
1211634342,5.0,好看.值得推荐,2025/4/20 18:30,滨州,0,0.9020346999168396,山东省,0
1211620422,5.0,孩子喜欢看？,2025/4/20 18:30,孝感,0,0.5170482993125916,湖北省,0
